Generation,AverageFitness
1,0.8191666666666666
2,0.255
3,0.5083333333333333
4,0.52
5,0.4186111111111111
6,0.6480555555555555
7,1.0541666666666667
8,1.0047222222222223
9,1.0369444444444444
10,0.6505555555555556
11,1.4116666666666664
12,0.9966666666666666
13,1.0202777777777778
14,0.7905555555555555
15,0.648611111111111
16,1.1325
17,0.8091666666666666
18,1.6497222222222223
19,0.826111111111111
20,1.1469444444444443
21,2.2216666666666667
22,0.9299999999999999
23,1.0875
24,1.5366666666666666
25,1.2780555555555557
26,0.7522222222222222
27,1.1341666666666665
28,1.031111111111111
29,1.422222222222222
30,1.3463888888888889
31,1.3025
32,1.4622222222222223
33,1.0022222222222221
34,1.345
35,1.0033333333333334
36,1.1155555555555556
37,0.7216666666666666
38,1.363611111111111
39,0.9430555555555556
40,0.9083333333333333
41,0.8794444444444445
42,0.6811111111111111
43,0.6947222222222221
44,0.7116666666666666
45,1.076111111111111
46,0.24194444444444443
47,0.4311111111111111
48,0.47944444444444445
49,0.7
50,0.7605555555555555
51,0.9388888888888889
52,0.6822222222222222
53,0.42861111111111116
54,0.9230555555555555
55,0.3608333333333333
56,0.6908333333333334
57,0.6361111111111112
58,0.7969444444444445
59,0.7286111111111111
60,0.415
61,0.6063888888888889
62,0.5097222222222222
63,0.7283333333333334
64,0.36833333333333335
65,1.4552777777777777
66,0.5549999999999999
67,1.1830555555555555
68,0.5461111111111111
69,0.8672222222222222
70,0.3888888888888889
71,0.3925
72,0.47
73,0.7883333333333333
74,0.5813888888888888
75,0.8808333333333334
76,0.5633333333333332
77,0.9480555555555555
78,1.033888888888889
79,0.7786111111111111
80,0.685
81,1.4125
82,1.2927777777777778
83,0.9869444444444445
84,0.6644444444444445
85,1.2127777777777777
86,0.6627777777777778
87,0.6019444444444445
88,0.9644444444444444
89,1.0058333333333334
