Generation,AverageFitness
1,0.6441666666666667
2,0.6266666666666667
3,0.48583333333333334
4,0.5241666666666667
5,0.41083333333333333
6,0.9691666666666666
7,0.5416666666666667
8,0.4491666666666667
9,0.6624999999999999
10,1.0691666666666666
11,0.4333333333333334
12,0.7466666666666667
13,0.6825
14,0.5900000000000001
15,0.5825
16,0.35333333333333333
17,0.5191666666666667
18,0.47833333333333333
19,0.7225
20,0.635
21,1.0033333333333334
22,0.8508333333333333
23,0.395
24,0.5683333333333334
25,0.525
26,0.3358333333333333
27,0.8200000000000001
28,0.8225
29,1.0091666666666668
30,0.6283333333333333
31,0.8816666666666666
32,0.7283333333333333
33,0.42833333333333334
34,0.5033333333333333
35,0.465
36,0.3691666666666667
37,0.8074999999999999
38,0.7208333333333333
39,0.5774999999999999
40,0.7133333333333333
41,0.6258333333333332
42,0.505
43,0.9291666666666666
44,0.8508333333333333
45,0.5125
46,1.1766666666666665
47,0.9441666666666666
48,0.4791666666666667
49,0.9058333333333334
50,0.8425
51,0.9491666666666667
52,0.7933333333333332
53,0.6641666666666667
54,0.9025000000000001
55,0.6066666666666667
56,0.595
57,0.56
58,0.7258333333333333
59,0.2316666666666667
60,0.8641666666666665
61,0.9324999999999999
62,0.5549999999999999
63,0.6616666666666666
64,1.1225
65,1.1066666666666667
66,0.7125
67,0.645
68,0.8483333333333333
69,1.1625
70,0.8758333333333332
71,0.7841666666666667
72,1.1199999999999999
73,0.8099999999999999
74,0.5549999999999999
75,0.4958333333333334
76,0.7175
77,0.8225
78,0.6366666666666666
79,0.6799999999999999
80,1.1225
81,1.0416666666666665
82,0.6208333333333333
83,0.6666666666666667
84,0.9258333333333333
85,0.375
86,0.4883333333333334
87,1.2241666666666666
88,1.0166666666666666
89,0.9724999999999999
90,1.1791666666666667
91,0.7858333333333334
92,0.54
93,0.6058333333333333
94,0.49833333333333335
95,0.7933333333333332
96,0.8508333333333333
97,1.0091666666666668
98,1.0458333333333334
99,0.7966666666666666
100,0.8825
101,0.8875
102,0.4125
103,0.6708333333333334
104,0.6625
105,0.7216666666666667
106,0.8041666666666666
107,0.7366666666666667
108,0.5225
109,0.8858333333333335
110,0.7008333333333334
111,0.7225
112,1.2666666666666666
113,1.185
114,1.3625
115,0.7766666666666666
116,0.9991666666666668
117,1.7225000000000001
118,1.8958333333333333
119,1.1191666666666669
120,1.2641666666666667
121,1.1458333333333335
122,1.1366666666666667
123,1.01
124,1.2766666666666668
125,0.8375
126,1.0158333333333334
127,1.9491666666666667
128,1.4
129,0.7291666666666667
130,0.7008333333333334
131,0.8441666666666666
132,0.23000000000000004
133,0.645
134,0.38416666666666666
135,0.5775
136,0.7833333333333333
137,0.5441666666666667
138,1.2975
139,1.0491666666666666
140,0.5766666666666667
141,0.8099999999999999
142,0.7008333333333334
143,0.6541666666666667
144,0.30166666666666664
145,0.7708333333333333
146,0.2875
147,0.7025
148,0.7783333333333333
149,0.8324999999999999
150,1.6683333333333334
151,1.6183333333333334
152,1.0675000000000001
153,2.0025
154,2.6825
155,1.8
156,2.6483333333333334
157,2.0116666666666667
158,1.3758333333333332
159,2.2691666666666666
160,0.9574999999999999
161,1.8883333333333332
162,1.14
163,0.7658333333333334
164,0.9516666666666668
165,1.7191666666666667
166,2.2225
167,1.65
168,1.0566666666666666
169,1.8758333333333332
170,1.1083333333333334
171,1.0541666666666667
172,0.6575
173,1.1008333333333333
174,1.5950000000000002
175,0.7691666666666667
176,1.0416666666666665
177,1.3558333333333334
178,0.8166666666666667
179,1.3116666666666668
180,1.1408333333333334
181,1.7408333333333332
182,1.8416666666666668
183,1.8116666666666668
184,1.2191666666666667
185,1.0833333333333335
186,1.1333333333333333
187,1.6633333333333333
188,1.7899999999999998
189,1.1800000000000002
190,1.1058333333333334
191,0.7258333333333333
192,1.4
193,1.9625
194,2.0566666666666666
195,1.3658333333333332
196,1.7025000000000001
197,1.9341666666666668
198,2.1966666666666668
199,1.3025
200,1.9716666666666665
201,1.67
202,1.4175
203,0.9800000000000001
204,1.3883333333333332
205,1.9741666666666666
206,1.5466666666666664
207,1.24
208,1.2566666666666666
209,1.9449999999999998
210,1.6224999999999998
211,1.97
212,1.0491666666666668
213,1.3583333333333334
214,3.556666666666667
215,2.3983333333333334
216,2.3266666666666667
217,1.8258333333333332
218,2.118333333333333
219,2.4191666666666665
220,2.105
221,2.2016666666666667
222,2.353333333333333
223,1.4533333333333334
224,1.7325
225,1.5616666666666665
226,1.0033333333333334
227,2.2824999999999998
228,2.0300000000000002
229,2.27
230,2.4908333333333332
231,4.185833333333333
232,2.5733333333333333
233,1.8741666666666668
234,1.455
235,1.5658333333333334
236,1.6149999999999998
237,1.97
238,2.4050000000000002
239,2.8200000000000003
240,2.638333333333333
241,2.165
242,3.0775
243,1.4691666666666667
244,0.9108333333333333
245,1.7966666666666669
246,1.6675
247,0.9066666666666666
248,1.7791666666666668
249,1.5966666666666667
250,1.6925000000000001
251,1.8475000000000001
252,1.5883333333333334
253,1.6266666666666665
254,1.3491666666666666
255,1.9291666666666667
256,0.9233333333333335
257,1.8175000000000001
258,1.7399999999999998
259,1.5875
260,1.125
261,1.7666666666666664
262,1.0366666666666666
263,1.3341666666666667
264,0.6858333333333333
265,1.7675
266,1.6075
267,0.9283333333333333
268,2.0316666666666667
269,1.5191666666666666
270,2.1475
271,1.7333333333333332
272,1.7616666666666667
273,1.7491666666666668
274,1.75
275,0.8358333333333332
276,0.5916666666666666
