Generation,AverageFitness
1,1.72
2,0.425
3,0.8783333333333333
4,1.7083333333333333
5,1.5183333333333333
6,2.8416666666666663
7,1.075
8,1.9083333333333332
9,1.8633333333333333
10,2.4666666666666663
11,1.7016666666666667
12,2.5183333333333335
13,4.191666666666667
14,5.1466666666666665
15,4.141666666666667
16,3.0316666666666663
17,2.9283333333333337
18,4.1866666666666665
19,3.9599999999999995
20,4.93
21,5.131666666666667
22,5.1033333333333335
23,3.056666666666667
24,4.308333333333334
25,3.806666666666666
26,4.626666666666667
27,5.566666666666667
28,5.161666666666666
29,5.5600000000000005
30,5.566666666666666
31,4.701666666666666
32,4.518333333333333
33,3.583333333333333
34,3.1749999999999994
35,5.781666666666667
36,4.3
37,3.4983333333333335
38,5.7283333333333335
39,5.288333333333332
40,3.9766666666666666
41,3.8199999999999994
42,4.806666666666667
43,1.858333333333333
44,4.368333333333333
45,4.331666666666667
46,1.8266666666666667
47,1.6833333333333331
48,1.9633333333333334
49,3.7599999999999993
50,4.1883333333333335
51,2.631666666666667
52,2.953333333333333
53,3.6233333333333335
54,3.5233333333333334
55,5.888333333333334
56,5.95
57,5.273333333333333
58,3.9949999999999997
59,4.9750000000000005
60,2.815
61,5.266666666666666
62,5.951666666666666
63,3.461666666666667
64,4.865
65,3.3049999999999997
66,5.176666666666668
67,3.8899999999999992
68,5.76
69,5.796666666666665
70,4.173333333333333
71,5.116666666666667
72,4.761666666666668
73,6.298333333333334
74,4.738333333333334
75,4.426666666666667
76,5.805
77,4.966666666666667
78,5.338333333333333
79,4.593333333333335
80,5.453333333333333
81,3.5799999999999996
82,3.4633333333333325
83,4.665000000000001
84,4.986666666666666
85,5.673333333333334
86,6.413333333333332
87,6.006666666666666
88,6.153333333333333
89,6.066666666666667
90,6.1833333333333345
91,6.745
92,6.1099999999999985
93,6.436666666666666
94,5.914999999999999
95,6.583333333333334
96,6.871666666666667
97,5.966666666666667
98,6.095000000000001
99,6.555
100,6.221666666666666
101,6.573333333333333
102,6.096666666666668
103,5.5166666666666675
104,6.531666666666668
105,5.960000000000001
106,5.883333333333334
107,6.323333333333334
108,5.57
109,6.016666666666667
110,5.6
111,5.534999999999999
112,6.545
113,5.421666666666667
114,5.003333333333333
115,6.158333333333333
116,6.081666666666666
117,5.456666666666666
118,6.115
119,6.181666666666667
120,4.556666666666667
121,4.195
122,4.698333333333333
123,6.591666666666666
124,6.028333333333333
125,6.341666666666667
126,3.8266666666666667
127,4.498333333333333
128,5.991666666666667
129,6.840000000000001
130,6.188333333333333
131,6.1066666666666665
132,6.323333333333332
133,6.136666666666667
134,6.053333333333333
135,6.076666666666666
136,6.618333333333334
137,5.346666666666667
138,6.205
139,6.389999999999999
140,6.0183333333333335
141,6.95
142,6.62
143,6.193333333333333
144,6.406666666666666
145,6.748333333333333
146,6.738333333333334
147,6.195
148,6.861666666666666
149,7.133333333333333
150,6.941666666666667
151,6.519999999999999
152,6.553333333333333
153,6.831666666666666
154,6.696666666666665
155,6.679999999999998
156,6.845000000000001
157,6.626666666666667
158,6.501666666666667
159,6.406666666666668
160,5.483333333333334
161,6.211666666666668
162,6.291666666666667
163,6.546666666666667
164,6.253333333333334
165,6.738333333333332
166,6.594999999999999
167,5.335
168,6.109999999999999
169,6.036666666666667
170,6.941666666666667
171,6.826666666666666
172,5.9366666666666665
173,6.968333333333334
174,5.346666666666666
175,3.135
176,5.245
177,5.946666666666666
178,5.4366666666666665
179,5.208333333333334
180,4.654999999999999
181,6.513333333333334
182,6.234999999999999
183,6.510000000000001
184,6.783333333333333
185,6.836666666666668
186,6.776666666666666
187,6.685
188,6.508333333333335
189,6.121666666666668
190,5.863333333333333
191,6.595000000000001
192,6.118333333333333
193,6.316666666666667
194,6.26
195,6.614999999999999
196,6.220000000000001
197,5.028333333333333
198,6.321666666666667
199,6.456666666666668
200,5.71
201,6.863333333333334
202,6.573333333333333
203,6.686666666666666
204,6.638333333333333
205,6.1
206,6.6899999999999995
207,6.748333333333333
208,6.244999999999999
209,6.461666666666666
210,6.6066666666666665
211,6.361666666666666
212,5.673333333333333
213,5.363333333333332
214,6.318333333333333
215,5.9833333333333325
216,6.640000000000001
217,6.470000000000001
218,5.506666666666666
219,6.498333333333333
220,6.505
221,6.581666666666666
222,6.471666666666667
223,6.668333333333334
224,5.8533333333333335
225,6.541666666666667
226,2.1566666666666667
227,4.9383333333333335
228,3.518333333333333
229,1.3483333333333334
230,4.18
231,3.6883333333333335
232,2.6599999999999997
233,4.698333333333333
234,4.84
235,5.3533333333333335
236,5.171666666666666
237,6.338333333333333
238,6.046666666666667
239,4.54
240,5.963333333333333
241,5.19
242,4.471666666666667
243,2.8766666666666665
244,4.42
245,4.825
246,3.1599999999999997
247,4.621666666666667
248,7.008333333333333
249,4.788333333333333
250,5.48
251,5.955
252,4.574999999999999
253,3.5416666666666665
254,3.836666666666666
255,5.179999999999999
256,6.145
257,3.978333333333334
258,5.686666666666667
259,4.721666666666666
260,6.205
261,5.640000000000001
262,4.098333333333334
263,3.8899999999999997
264,3.5949999999999998
265,3.4716666666666662
266,6.508333333333335
267,6.030000000000001
268,5.748333333333333
269,5.761666666666667
270,5.201666666666667
271,5.348333333333333
272,6.848333333333334
273,5.515
274,5.89
275,6.1466666666666665
276,4.78
277,6.823333333333333
278,6.971666666666667
279,6.3133333333333335
280,6.165
281,6.738333333333332
282,5.965000000000001
283,5.6850000000000005
284,5.776666666666667
285,5.666666666666667
286,4.153333333333333
287,6.720000000000001
288,6.611666666666666
289,6.346666666666667
290,6.681666666666667
291,6.515000000000001
292,6.8149999999999995
293,6.676666666666667
294,6.858333333333334
295,6.001666666666667
296,5.378333333333333
297,6.355000000000001
298,6.713333333333334
299,6.873333333333335
300,5.414999999999998
