Generation,AverageFitness
131,1.7983333333333333
132,2.111666666666667
133,1.6116666666666668
134,2.708333333333333
135,1.4449999999999998
136,1.9766666666666666
137,1.9316666666666666
138,1.9016666666666666
139,1.9066666666666667
140,2.0016666666666665
141,1.1566666666666667
142,2.665
143,1.4866666666666668
144,2.1900000000000004
145,3.138333333333333
146,3.62
147,2.7016666666666667
148,2.003333333333333
149,3.263333333333333
150,3.655
151,2.7783333333333333
152,2.408333333333333
153,2.993333333333333
154,3.3766666666666665
155,2.4050000000000002
156,3.8233333333333333
157,1.2950000000000002
158,3.4016666666666664
159,2.4850000000000003
160,1.2583333333333333
161,3.1266666666666665
162,3.3733333333333335
163,1.2
164,3.5516666666666667
165,2.83
166,1.465
167,0.7066666666666667
168,1.8683333333333334
169,1.125
170,1.4016666666666666
171,1.6800000000000002
172,2.6
173,3.1683333333333334
174,2.645
175,3.6950000000000003
176,2.8916666666666666
177,3.375
178,2.7716666666666665
179,2.035
180,2.225
181,3.9033333333333333
182,1.8050000000000002
183,1.6616666666666666
184,1.4083333333333334
185,3.97
186,1.1466666666666667
187,4.091666666666667
188,2.013333333333333
189,2.455
190,3.421666666666667
191,2.495
192,3.0283333333333333
193,3.315
194,2.0233333333333334
195,3.1933333333333334
196,1.0416666666666665
197,1.4266666666666667
198,1.7233333333333334
199,2.703333333333333
200,3.4666666666666663
201,3.4066666666666663
202,3.8383333333333334
203,3.8233333333333333
204,3.495
205,3.1866666666666665
206,4.376666666666667
207,5.238333333333333
208,3.0566666666666666
209,5.433333333333334
210,4.288333333333333
211,4.886666666666667
212,4.761666666666667
213,3.015
214,4.298333333333334
215,5.126666666666667
216,4.155
217,3.7783333333333333
218,4.4383333333333335
219,3.3983333333333334
220,5.851666666666667
221,5.191666666666666
222,6.470000000000001
223,2.6516666666666664
224,5.51
225,3.3333333333333335
226,4.99
227,2.841666666666667
228,5.418333333333333
229,2.8266666666666667
230,5.64
231,4.891666666666667
232,6.2283333333333335
233,6.640000000000001
234,4.326666666666666
235,5.033333333333333
236,2.1133333333333333
237,2.34
238,4.988333333333333
239,4.9350000000000005
240,3.4166666666666665
241,2.39
242,4.675
243,6.086666666666667
244,6.138333333333334
245,4.231666666666667
246,2.9016666666666664
247,5.79
248,6.42
249,5.615
250,2.495
251,6.615
252,3.0033333333333334
253,4.295
254,6.943333333333333
255,5.996666666666667
256,4.9383333333333335
257,5.8
258,4.713333333333333
259,5.658333333333333
260,7.24
261,4.345000000000001
262,6.640000000000001
263,5.995
264,5.671666666666667
265,5.6899999999999995
266,3.71
267,4.246666666666667
268,3.5883333333333334
269,2.2416666666666667
270,2.296666666666667
271,3.706666666666667
272,3.465
273,1.4566666666666666
274,2.8833333333333333
275,2.3383333333333334
276,2.9466666666666663
277,3.4883333333333333
278,2.208333333333333
279,4.201666666666666
280,4.885
281,3.565
282,5.833333333333334
283,6.086666666666667
284,4.9799999999999995
285,4.988333333333333
286,2.8833333333333333
287,3.3633333333333333
288,3.63
289,4.235
290,5.003333333333333
291,5.133333333333334
292,2.6083333333333334
293,4.401666666666666
294,4.075
295,4.368333333333333
296,4.256666666666666
297,2.805
298,4.635
299,4.418333333333333
300,7.15
301,4.418333333333333
302,6.953333333333333
303,3.0283333333333333
304,5.283333333333333
305,4.4
306,4.416666666666666
307,3.083333333333333
308,2.82
309,5.171666666666667
310,6.613333333333332
311,5.705
312,4.335
313,4.1450000000000005
314,5.66
315,6.933333333333333
316,3.81
317,6.388333333333334
318,5.57
319,3.6416666666666666
320,4.956666666666666
321,6.4783333333333335
322,7.084999999999999
323,6.438333333333334
324,3.72
325,6.968333333333334
326,4.8549999999999995
327,5.773333333333333
328,7.084999999999999
329,4.966666666666667
330,4.958333333333334
331,5.1033333333333335
332,6.925
333,6.285
334,5.618333333333333
335,5.691666666666666
336,5.633333333333334
337,5.808333333333334
338,6.493333333333334
339,4.196666666666667
340,4.266666666666667
341,4.305
342,5.654999999999999
343,5.963333333333333
344,5.258333333333334
345,5.446666666666667
346,5.119999999999999
347,3.918333333333333
348,5.4366666666666665
349,5.05
350,5.068333333333333
351,4.9799999999999995
352,6.193333333333333
353,5.653333333333333
354,6.308333333333334
355,6.023333333333333
356,5.276666666666666
357,6.243333333333333
358,6.076666666666666
359,6.926666666666667
360,5.818333333333333
361,5.703333333333333
362,5.746666666666667
363,5.65
364,6.375
365,7.034999999999999
366,4.515
367,4.92
368,5.148333333333333
369,4.8533333333333335
370,3.7700000000000005
371,6.543333333333334
372,5.83
373,4.208333333333334
374,4.220000000000001
375,5.818333333333333
376,3.0083333333333337
377,4.793333333333333
378,4.118333333333333
379,3.788333333333333
380,2.08
381,4.511666666666667
382,3.4799999999999995
383,4.406666666666667
384,3.065
385,3.0516666666666667
386,4.475
387,3.5633333333333335
388,3.6700000000000004
389,4.323333333333333
390,5.1
391,4.496666666666667
392,4.963333333333333
393,4.404999999999999
394,4.851666666666667
395,3.0283333333333333
396,3.3766666666666665
397,6.128333333333333
398,4.623333333333333
399,3.8833333333333337
400,6.383333333333334
401,6.463333333333334
402,5.463333333333333
403,6.205
404,6.631666666666666
405,5.298333333333334
406,6.805
407,6.761666666666666
408,6.173333333333334
409,5.84
410,6.523333333333333
411,5.6466666666666665
412,5.218333333333333
413,7.068333333333333
414,6.5166666666666675
415,6.135
416,6.871666666666667
417,6.741666666666667
418,7.126666666666667
419,5.808333333333334
420,5.58
421,5.156666666666667
422,7.023333333333333
423,5.633333333333334
424,5.63
425,5.741666666666666
426,7.423333333333334
427,7.07
428,7.111666666666667
429,5.183333333333334
430,5.803333333333333
431,6.551666666666667
432,6.046666666666667
433,3.585
434,5.6466666666666665
435,7.153333333333333
436,4.983333333333333
437,4.325
438,7.284999999999999
439,7.073333333333333
440,7.068333333333333
441,6.654999999999999
442,6.398333333333333
443,6.935
444,6.253333333333333
445,6.116666666666666
446,6.6033333333333335
447,6.386666666666667
448,6.033333333333333
449,6.959999999999999
450,6.253333333333333
451,6.698333333333333
452,5.873333333333333
453,4.904999999999999
454,4.345000000000001
455,6.435
456,4.578333333333333
457,6.086666666666667
458,6.435
459,6.305
460,5.796666666666667
461,6.435
462,5.698333333333333
463,5.931666666666667
464,5.654999999999999
465,7.273333333333333
466,6.296666666666667
467,6.470000000000001
468,5.713333333333333
469,7.203333333333333
470,6.545
471,6.563333333333333
472,6.461666666666668
473,6.333333333333334
474,6.653333333333333
475,5.733333333333333
476,6.153333333333333
477,6.068333333333333
478,6.993333333333334
479,6.135
480,7.066666666666667
481,6.984999999999999
482,6.279999999999999
483,6.119999999999999
484,6.695
485,7.086666666666666
486,7.095000000000001
487,6.43
488,4.826666666666666
489,5.745
490,7.013333333333334
491,6.471666666666667
492,6.711666666666668
493,7.416666666666667
494,7.188333333333334
495,7.251666666666667
496,7.040000000000001
497,6.675
498,7.071666666666667
499,7.091666666666667
500,7.261666666666666
501,6.496666666666667
502,7.086666666666668
503,6.51
504,7.205
505,6.971666666666667
506,6.255
507,6.453333333333333
508,6.511666666666666
509,6.445
510,6.401666666666666
511,6.403333333333333
512,5.883333333333334
513,6.415000000000001
514,7.111666666666666
515,6.931666666666667
516,6.308333333333334
517,7.086666666666668
518,6.446666666666667
519,6.63
520,6.683333333333333
521,7.071666666666667
522,7.046666666666667
523,7.475
524,7.276666666666666
525,6.441666666666667
526,6.543333333333334
527,6.5200000000000005
528,6.491666666666667
529,7.17
530,6.248333333333333
531,7.088333333333334
532,7.238333333333332
