Generation,AverageFitness
226,6.658333333333333
227,5.198333333333333
228,5.994999999999999
229,6.696666666666667
230,4.488333333333333
231,5.258333333333334
232,5.775
233,6.42
234,6.746666666666667
235,7.378333333333333
236,6.6433333333333335
237,6.6450000000000005
238,6.628333333333333
239,6.578333333333333
240,6.663333333333334
241,7.25
242,7.373333333333333
243,6.656666666666666
244,7.061666666666666
245,6.566666666666667
246,7.276666666666666
247,7.43
248,4.4366666666666665
249,7.136666666666668
250,7.431666666666667
251,7.281666666666666
252,7.443333333333333
253,7.2666666666666675
254,6.720000000000001
255,6.6466666666666665
256,6.661666666666666
257,6.83
258,7.418333333333334
259,7.281666666666666
260,6.44
261,7.336666666666668
262,6.851666666666667
263,6.653333333333333
264,7.428333333333333
265,7.506666666666666
266,7.359999999999999
267,7.386666666666668
268,6.67
269,6.623333333333333
270,7.4833333333333325
271,5.3100000000000005
272,7.383333333333333
273,7.3933333333333335
274,7.378333333333333
275,5.141666666666667
276,5.278333333333333
277,6.720000000000001
278,7.2683333333333335
279,6.701666666666666
280,7.176666666666667
281,5.181666666666667
282,7.418333333333334
283,5.904999999999999
284,5.255
285,7.1
286,6.651666666666666
287,5.943333333333333
288,4.456666666666666
289,5.081666666666667
290,5.498333333333333
291,3.6766666666666667
292,5.59
293,7.24
294,5.11
295,7.291666666666667
296,5.198333333333333
297,6.38
298,5.998333333333333
299,7.426666666666667
300,6.455
301,3.75
302,6.720000000000001
303,6.584999999999999
304,7.175
305,6.041666666666666
306,5.136666666666667
307,5.191666666666666
308,4.485
309,4.985
310,4.404999999999999
311,7.171666666666667
312,7.438333333333333
313,5.9366666666666665
314,5.84
315,5.075
316,5.075
317,7.333333333333333
318,5.761666666666667
319,7.305
320,6.491666666666667
321,5.765
322,6.63
323,7.383333333333333
324,7.363333333333332
325,7.471666666666667
326,6.069999999999999
327,7.418333333333334
328,5.735
329,5.891666666666667
330,7.206666666666666
331,5.868333333333333
332,7.246666666666667
333,6.648333333333333
334,5.211666666666667
335,5.113333333333333
336,6.2683333333333335
337,6.716666666666667
338,5.956666666666666
339,4.538333333333333
340,4.476666666666667
341,7.378333333333333
342,6.593333333333334
343,5.965
344,5.921666666666667
345,7.081666666666666
346,5.82
347,6.45
348,7.303333333333333
349,5.7716666666666665
350,7.281666666666666
351,6.7333333333333325
352,7.331666666666666
353,7.403333333333333
354,7.273333333333333
355,7.251666666666667
356,7.241666666666667
357,6.675
358,6.556666666666667
359,5.65
360,5.786666666666667
361,5.24
362,6.584999999999999
363,3.6766666666666667
364,6.631666666666666
365,5.0
366,3.56
367,4.43
368,7.298333333333334
369,5.888333333333334
370,3.6666666666666665
371,5.918333333333333
372,5.141666666666667
373,4.408333333333333
374,7.284999999999999
375,6.415000000000001
376,5.0649999999999995
377,5.913333333333333
378,6.716666666666667
379,6.658333333333333
380,5.95
381,7.188333333333334
382,7.225
383,7.345000000000001
384,6.56
385,6.621666666666667
386,6.63
387,7.461666666666666
388,5.661666666666667
389,5.191666666666666
390,6.5
391,5.071666666666667
392,5.663333333333333
393,7.225
394,7.263333333333334
395,7.156666666666666
396,5.861666666666666
397,6.586666666666666
398,7.198333333333333
399,7.2
400,6.628333333333333
401,6.653333333333333
402,4.433333333333334
403,7.3549999999999995
404,5.086666666666667
405,7.238333333333334
406,6.578333333333333
407,6.9
408,5.113333333333333
409,7.075
410,5.66
411,4.46
412,4.361666666666666
413,3.7416666666666663
414,3.425
415,3.0149999999999997
416,6.29
417,5.831666666666667
418,5.215
419,3.681666666666667
420,5.4799999999999995
421,6.706666666666666
422,5.526666666666666
423,5.673333333333334
424,7.121666666666667
425,4.835
426,5.768333333333333
427,6.513333333333334
428,6.598333333333334
429,2.325
430,4.335
431,2.25
432,5.779999999999999
433,5.083333333333334
434,6.403333333333333
435,4.426666666666667
436,2.808333333333333
437,4.448333333333333
438,6.156666666666667
439,6.3133333333333335
440,5.1
441,3.87
442,6.658333333333333
443,5.636666666666667
444,6.988333333333332
445,6.491666666666667
446,7.086666666666666
447,7.209999999999999
448,6.898333333333333
449,6.44
450,6.436666666666666
451,6.625
452,5.6866666666666665
453,7.156666666666666
454,5.68
455,7.176666666666667
456,5.82
457,7.225
458,6.628333333333333
459,5.788333333333333
460,6.538333333333334
461,7.188333333333334
462,6.651666666666666
463,7.161666666666667
464,7.206666666666666
465,6.426666666666667
466,7.303333333333333
467,5.806666666666667
468,6.465000000000001
469,5.786666666666667
470,5.295
471,7.361666666666666
472,7.295
473,7.3916666666666675
474,6.556666666666667
475,5.8533333333333335
476,7.015000000000001
477,7.298333333333334
478,5.916666666666666
479,7.223333333333334
480,6.695
481,6.666666666666667
482,7.213333333333333
483,6.241666666666667
484,5.163333333333333
485,3.6966666666666668
486,5.878333333333333
487,5.455
488,6.621666666666667
489,6.486666666666667
490,5.963333333333333
491,7.451666666666666
492,6.743333333333334
493,7.4799999999999995
494,7.428333333333333
495,6.046666666666667
496,4.3133333333333335
497,5.988333333333333
498,7.463333333333334
499,6.563333333333334
500,3.831666666666667
501,3.118333333333333
502,5.173333333333334
503,1.4833333333333334
504,4.87
505,3.796666666666667
506,5.871666666666667
507,7.390000000000001
508,6.761666666666668
509,5.968333333333333
510,5.92
511,4.433333333333334
512,6.703333333333333
513,6.7666666666666675
514,4.505
515,3.675
516,6.590000000000001
517,7.288333333333334
518,7.453333333333333
519,5.8566666666666665
520,7.323333333333333
521,6.640000000000001
522,5.943333333333333
523,6.665000000000001
524,6.6433333333333335
525,6.75
526,7.551666666666667
527,5.223333333333334
