7.158683762117017402e-01
7.611149829401919753e-03
1.872039012617444931e-01
-6.417721175262425248e-02
1.704288155263831289e-03
9.027604087281489997e-01
-9.860847769020957276e-01
-8.099531284898764394e-01
-2.230626250522475540e-01
-2.898041464690042091e-01
-8.731348730326737861e-01
-9.444076586737650825e-01
-4.926209958209126077e-02
-5.982129907176775285e-02
-1.651999768667686552e-01
5.507056427221487249e-01
-4.611438613312696666e-01
-1.248412185362496318e-01
-1.417846427284953914e-01
1.102653491799480967e-02
1.007271184961354260e+00
2.629340188054479777e-01
