Geração,FitnessMédio
1,2.977206537897094
2,6.923794143327445
3,8.030881603671386
4,7.894946641539704
5,11.962582977296176
6,6.1099122193835935
7,10.866699172443562
8,7.674270436883023
9,7.627058814462678
10,11.73074549543511
11,13.130208283942407
12,14.86685843719451
13,13.725661773085085
14,11.219625330070226
15,4.376749108449852
16,7.620231273038446
17,12.909971718335612
18,12.686428114167137
19,11.340754620923274
20,11.023202713849212
21,12.161567558308214
22,12.092695569158513
23,13.016979824277978
24,12.77335524335118
25,12.137005634284918
26,15.971750995684905
27,16.695386183691546
28,10.396736820456947
29,12.295698087232967
30,16.271826272806162
31,13.064259838784775
32,13.77927453857793
33,9.237537296722312
34,12.43598101954841
35,11.285856782594058
36,14.417865027278571
37,9.489169152893144
38,11.758827138519639
39,12.700957759932228
40,12.793881341875089
41,14.898289354212507
42,15.614962673836231
43,14.791339861304287
44,13.11866986242852
45,11.35334661722155
46,13.931917249020426
47,14.160152385029333
48,16.052111323818462
49,10.06053660121787
50,11.406354458446213
51,9.797964868058887
52,10.64322731134241
53,11.43207955243557
54,12.753255706686435
55,8.527005737032557
56,14.914671264651382
57,11.759714523487075
58,12.173990298615141
59,11.906280444500718
60,12.32174268332206
61,11.549642301981576
62,11.661879083110906
63,12.176467918217858
64,10.413414875177347
65,11.995280117479584
66,10.329662935548141
67,9.592847467265026
68,8.369168303557519
69,9.061813277666456
70,10.160560344198847
71,13.25844912693214
72,10.914342637025472
73,12.101957989956366
74,13.194954582662662
75,9.212716757747867
76,9.37115378787205
77,9.561551607607782
78,8.689962141920038
79,5.930658485489453
80,12.277972083407956
81,12.311258337318423
82,13.569939474194
83,12.224456469711905
84,9.152736451110629
85,7.715755588882866
86,11.319083695678978
87,11.555198133228341
88,12.88811017543264
89,14.726187312519366
90,8.742590398755441
91,11.806720936657147
92,9.76368205215652
93,12.57985276383504
94,11.719564562323184
95,11.875221388101128
96,12.462226980146122
97,10.647486077501863
98,11.316772466285647
99,10.84131755865968
100,9.8356928481818
101,9.026501939829943
102,8.351162857952799
103,9.882726409655112
104,10.697737500547598
105,6.634839419947304
106,7.912400477414252
107,11.335131713045447
108,5.937409003436669
109,8.67790040890419
110,8.49126563918965
111,8.591874246349631
112,9.651807975253584
113,8.531693265594253
114,6.828331344127606
115,11.324245078650533
116,11.99110221093751
117,12.648974159310512
118,9.371908512676875
119,7.512579660986699
120,9.760187436960255
121,7.534803988613846
122,6.647732681339991
123,9.000991003339974
124,9.545106920958965
125,9.178811003527432
126,5.836822691388734
127,6.51060397876633
128,8.056555979566856
129,4.562959573512686
130,6.632079276022745
131,5.419927698868408
132,4.738822907518053
133,8.668052465707062
134,6.38720862040939
135,6.237726273793695
136,9.138600131406914
137,9.44135606135131
138,8.146804108474292
139,7.878451101557973
140,9.121843770899362
141,3.4404904478118845
142,3.1649663265873573
143,7.651147568895741
144,6.100174271379753
145,5.267075726831449
146,8.30217162324265
147,8.060999386664129
148,7.646869778181681
149,6.119374916983438
150,6.610653639319718
151,5.567733153005991
152,7.516647202903846
153,5.1581594506502615
154,5.58413419920242
155,7.552556346724547
156,6.572930306281128
157,7.554289339862911
158,6.6310328205677616
159,5.2451509760507395
160,6.976851074323685
161,7.698979390341507
162,7.891574896818976
163,7.517838857902281
164,7.212383786443268
165,8.653196764578583
166,8.437458006008843
167,8.52814350403536
168,5.726932347430917
169,7.618695659077549
170,7.363989290867353
171,7.541537778585919
172,5.764931049985498
173,4.813744864180007
174,4.429584134773028
175,6.7374841411992215
176,2.530168577579384
177,4.222111513582923
178,6.899042182931483
179,7.949920430275707
180,7.537075593282913
181,5.932300262342511
182,5.921399100205559
183,5.862188388894794
184,5.369259361700098
185,7.005242803327987
186,8.111823890597972
187,6.144351235082226
188,6.914969854724245
189,5.516364982439919
190,6.326596181097145
191,6.915185278228686
192,4.8283407982752085
193,5.207701689205423
194,6.034289403748664
195,6.783011469763296
196,3.3750047455726677
197,5.333045595145183
198,7.270414475372811
199,5.711694941473111
200,6.589195918437867
201,5.175126327066421
202,7.052455519366053
203,5.929033417998914
204,7.077471913616964
205,7.3627283630549645
206,7.043927214330186
207,6.318074203967765
208,4.90854494778644
209,6.212699054162834
210,6.478820387956767
211,3.4059104577608195
212,6.438457839959151
213,5.033301189922413
214,3.159446880797124
215,4.556806647875427
216,4.942180645243342
217,5.57774707874214
218,4.736574483544746
219,5.138024165465453
220,4.014632677302874
221,2.867637544895286
222,3.667690466633152
223,3.7521080678969154
224,4.700056117902506
225,5.91088183162314
226,5.741950743690665
227,4.666835094844511
228,4.867010629402858
229,5.818638587879735
230,6.160820104506119
231,6.094138476338932
232,5.4564174447967035
233,6.6019061970827275
234,6.061633583675802
235,5.677351422730746
236,5.659079998634903
237,6.839172549014668
238,5.235490178966362
239,5.215511951721537
240,5.211880810292704
241,5.221513951271986
242,4.831267921840431
243,5.9345408256702585
244,3.963686408178033
245,3.9174782627678746
246,4.653222825190123
247,4.198208473908708
248,3.071600982484911
249,2.864138366891456
250,3.2797855023532962
251,2.5668126908253526
252,3.8645915052923026
253,3.656063553202896
254,3.0497506126385714
255,3.077324702565557
256,3.1793482092869114
257,3.430643131130459
258,3.4126737728949266
259,4.87653751441648
260,3.569359207392423
261,5.175023880629329
262,4.992179614583285
263,4.1844948610279715
264,4.074056616588381
265,4.655898527725017
266,5.51184526547865
267,5.273533105625416
268,5.2194031787700625
269,5.499554060187658
270,4.310139512208996
271,4.768185611312129
272,6.22684575781727
273,5.017868196181633
274,4.472977421424887
275,3.764483594867662
276,3.8644067226985377
277,2.6437955229564363
278,2.8924106266865035
279,2.048256467616723
280,1.8864892129478035
281,2.777015779851335
282,3.6244636494962723
283,3.2628262177778606
284,4.792013336536219
285,6.164345680579945
286,5.123792162808697
287,5.008440881369261
288,4.96764740284968
289,5.1781437528051315
290,5.118399419378371
291,4.087260167712431
292,4.032539130344647
293,4.255232607568846
294,5.533116993940665
295,3.948427039229927
296,6.019766110744862
297,3.7041678248704724
298,4.069814359550881
299,5.772389912061194
300,5.171888373184477
